Stage,LA Name,Seed Code,School Name,Organiser,Percentage Achieved expected level
"P1, P4 & P7 combined",Renfrewshire,8622027,Rashielea Primary School,Reading,83.67346939
"P1, P4 & P7 combined",Renfrewshire,8622027,Rashielea Primary School,Writing,73.46938776
"P1, P4 & P7 combined",Renfrewshire,8622027,Rashielea Primary School,Numeracy,85.71428571
"P1, P4 & P7 combined",Renfrewshire,8622124,Fordbank Primary School,Listening and Talking,95.65217391
"P1, P4 & P7 combined",Renfrewshire,8622124,Fordbank Primary School,Reading,72.17391304
"P1, P4 & P7 combined",Renfrewshire,8622124,Fordbank Primary School,Writing,68.69565217
"P1, P4 & P7 combined",Renfrewshire,8622124,Fordbank Primary School,Numeracy,78.26086957
"P1, P4 & P7 combined",Renfrewshire,8622221,Houston Primary School,Listening and Talking,96.31336406
"P1, P4 & P7 combined",Renfrewshire,8622221,Houston Primary School,Reading,93.0875576
"P1, P4 & P7 combined",Renfrewshire,8622221,Houston Primary School,Writing,85.25345622
"P1, P4 & P7 combined",Renfrewshire,8622221,Houston Primary School,Numeracy,96.31336406
"P1, P4 & P7 combined",Renfrewshire,8622329,St Fillan's Primary School,Listening and Talking,88-100%
"P1, P4 & P7 combined",Renfrewshire,8622329,St Fillan's Primary School,Reading,88-100%
"P1, P4 & P7 combined",Renfrewshire,8622329,St Fillan's Primary School,Writing,85.36585366
"P1, P4 & P7 combined",Renfrewshire,8622329,St Fillan's Primary School,Numeracy,88-100%
"P1, P4 & P7 combined",Renfrewshire,8622426,Howwood Primary School,Listening and Talking,85.36585366
"P1, P4 & P7 combined",Renfrewshire,8622426,Howwood Primary School,Reading,85.36585366
"P1, P4 & P7 combined",Renfrewshire,8622426,Howwood Primary School,Writing,85.36585366
"P1, P4 & P7 combined",Renfrewshire,8622426,Howwood Primary School,Numeracy,82.92682927
"P1, P4 & P7 combined",Renfrewshire,8622523,Inchinnan Primary School,Listening and Talking,90-100%
"P1, P4 & P7 combined",Renfrewshire,8622523,Inchinnan Primary School,Reading,90-100%
"P1, P4 & P7 combined",Renfrewshire,8622523,Inchinnan Primary School,Writing,87.5
"P1, P4 & P7 combined",Renfrewshire,8622523,Inchinnan Primary School,Numeracy,90-100%
"P1, P4 & P7 combined",Renfrewshire,8622620,Auchenlodment Primary School,Listening and Talking,86.66666667
"P1, P4 & P7 combined",Renfrewshire,8622620,Auchenlodment Primary School,Reading,80
"P1, P4 & P7 combined",Renfrewshire,8622620,Auchenlodment Primary School,Writing,71.11111111
"P1, P4 & P7 combined",Renfrewshire,8622620,Auchenlodment Primary School,Numeracy,75.55555556
"P1, P4 & P7 combined",Renfrewshire,8622728,Cochrane Castle Primary,Listening and Talking,90.32258065
"P1, P4 & P7 combined",Renfrewshire,8622728,Cochrane Castle Primary,Reading,58.06451613
"P1, P4 & P7 combined",Renfrewshire,8622728,Cochrane Castle Primary,Writing,43.5483871
"P1, P4 & P7 combined",Renfrewshire,8622728,Cochrane Castle Primary,Numeracy,62.90322581
"P1, P4 & P7 combined",Renfrewshire,8622922,St Anthony's Primary School,Listening and Talking,84.46601942
"P1, P4 & P7 combined",Renfrewshire,8622922,St Anthony's Primary School,Reading,66.99029126
"P1, P4 & P7 combined",Renfrewshire,8622922,St Anthony's Primary School,Writing,56.31067961
"P1, P4 & P7 combined",Renfrewshire,8622922,St Anthony's Primary School,Numeracy,66.99029126
"P1, P4 & P7 combined",Renfrewshire,8623023,St David's Primary School,Listening and Talking,78.37837838
"P1, P4 & P7 combined",Renfrewshire,8623023,St David's Primary School,Reading,75.67567568
"P1, P4 & P7 combined",Renfrewshire,8623023,St David's Primary School,Writing,72.97297297
"P1, P4 & P7 combined",Renfrewshire,8623023,St David's Primary School,Numeracy,75.67567568
"P1, P4 & P7 combined",Renfrewshire,8623120,St Margaret's Primary School,Listening and Talking,80.26315789
"P1, P4 & P7 combined",Renfrewshire,8623120,St Margaret's Primary School,Reading,82.89473684
"P1, P4 & P7 combined",Renfrewshire,8623120,St Margaret's Primary School,Writing,69.73684211
"P1, P4 & P7 combined",Renfrewshire,8623120,St Margaret's Primary School,Numeracy,76.31578947
"P1, P4 & P7 combined",Renfrewshire,8623228,Kilbarchan Primary School,Listening and Talking,92.23300971
"P1, P4 & P7 combined",Renfrewshire,8623228,Kilbarchan Primary School,Reading,83.49514563
"P1, P4 & P7 combined",Renfrewshire,8623228,Kilbarchan Primary School,Writing,80.58252427
"P1, P4 & P7 combined",Renfrewshire,8623228,Kilbarchan Primary School,Numeracy,87.37864078
"P1, P4 & P7 combined",Renfrewshire,8623325,Woodlands Primary School,Listening and Talking,88.4057971
"P1, P4 & P7 combined",Renfrewshire,8623325,Woodlands Primary School,Reading,73.91304348
"P1, P4 & P7 combined",Renfrewshire,8623325,Woodlands Primary School,Writing,63.76811594
"P1, P4 & P7 combined",Renfrewshire,8623325,Woodlands Primary School,Numeracy,65.2173913
"P1, P4 & P7 combined",Renfrewshire,8623422,East Fulton Primary School,Listening and Talking,82.65306122
"P1, P4 & P7 combined",Renfrewshire,8623422,East Fulton Primary School,Reading,68.36734694
"P1, P4 & P7 combined",Renfrewshire,8623422,East Fulton Primary School,Writing,66.32653061
"P1, P4 & P7 combined",Renfrewshire,8623422,East Fulton Primary School,Numeracy,69.3877551
"P1, P4 & P7 combined",Renfrewshire,8623724,Our Lady Of Peace Primary School,Listening and Talking,95-100%
